route_short_name,prev_stop_name,stop_name,avg_travel_time,trip_count,avg_time_readable
RB41,Neustadt(Kr Marburg),Stadtallendorf,0 days 00:07:00,13,7 Min 0 Sec
RB41,Neuötting,Marktl,0 days 00:09:05.853658536,41,9 Min 5 Sec
RB41,Neuötting,Töging(Inn),0 days 00:06:16.500000,40,6 Min 16 Sec
RB41,Niederwalgern,Fronhausen(Lahn),0 days 00:03:03.200000,75,3 Min 3 Sec
RB41,Niederwalgern,Niederweimar,0 days 00:04:00,86,4 Min 0 Sec
RB41,Niederweimar,Marburg Süd,0 days 00:04:00.697674418,86,4 Min 0 Sec
RB41,Niederweimar,Niederwalgern,0 days 00:03:59.200000,75,3 Min 59 Sec
RB41,Oberderdingen-Flehingen,Bauerbach,0 days 00:04:00,1,4 Min 0 Sec
RB41,Oberlauscha,Ernstthal am Rennsteig,0 days 00:03:00,35,3 Min 0 Sec
RB41,Oberlauscha,Lauscha(Thür),0 days 00:06:00,34,6 Min 0 Sec
RB41,Oberrohn,Bad Salzungen,0 days 00:07:02.400000,50,7 Min 2 Sec
RB41,Oberrohn,Ettenhausen,0 days 00:03:09.600000,50,3 Min 9 Sec
RB41,Obertsrot,Gernsbach Mitte,0 days 00:03:20,3,3 Min 20 Sec
RB41,Ostheim(b Butzbach),Bad Nauheim,0 days 00:05:30,2,5 Min 30 Sec
RB41,Ostheim(b Butzbach),Butzbach,0 days 00:03:00,4,3 Min 0 Sec
RB41,Ottenau,Gaggenau Mercedes-Benz Werk,0 days 00:03:00,4,3 Min 0 Sec
RB41,Ottenau,Hörden,0 days 00:03:00,1,3 Min 0 Sec
RB41,Ottersberg(Han),Sagehorn,0 days 00:05:09.090909090,33,5 Min 9 Sec
RB41,Ottersberg(Han),Sottrum,0 days 00:05:56,30,5 Min 56 Sec
RB41,Rastatt,Muggensturm,0 days 00:08:05.454545454,11,8 Min 5 Sec
RB41,Rastatt,Rastatt Beinle,0 days 00:03:49.090909090,11,3 Min 49 Sec
RB41,Rastatt Beinle,Kuppenheim,0 days 00:04:00,1,4 Min 0 Sec
RB41,Rastatt Beinle,Rastatt,0 days 00:03:16.363636363,11,3 Min 16 Sec
RB41,Rauenstein(Thür),Schalkau Mitte,0 days 00:08:12.972972972,37,8 Min 12 Sec
RB41,Rauenstein(Thür),Seltendorf,0 days 00:08:14.117647058,34,8 Min 14 Sec
RB41,Raumünzach,Forbach(Schwarzw),0 days 00:06:30,2,6 Min 30 Sec
RB41,Raumünzach,Kirschbaumwasen,0 days 00:04:00,3,4 Min 0 Sec
RB41,Reurieth,Hildburghausen,0 days 00:05:16.923076923,39,5 Min 16 Sec
RB41,Reurieth,Themar,0 days 00:05:56.756756756,37,5 Min 56 Sec
RB41,Rotenburg(Wümme),Scheeßel,0 days 00:07:35.625000,32,7 Min 35 Sec
RB41,Rotenburg(Wümme),Sottrum,0 days 00:07:47.272727272,33,7 Min 47 Sec
RB41,Röt,Heselbach,0 days 00:05:20,3,5 Min 20 Sec
RB41,Röt,Huzenbach,0 days 00:04:00,2,4 Min 0 Sec
RB41,Sagehorn,Bremen-Oberneuland,0 days 00:04:50.909090909,33,4 Min 50 Sec
RB41,Sagehorn,Ottersberg(Han),0 days 00:06:12,30,6 Min 12 Sec
RB41,Schalkau Mitte,Rauenstein(Thür),0 days 00:05:52.941176470,34,5 Min 52 Sec
RB41,Scheeßel,Lauenbrück,0 days 00:04:15,32,4 Min 15 Sec
RB41,Scheeßel,Rotenburg(Wümme),0 days 00:06:10.285714285,35,6 Min 10 Sec
RB41,Schierstedt,Aschersleben,0 days 00:04:15,16,4 Min 15 Sec
RB41,Schierstedt,Giersleben,0 days 00:03:52.500000,16,3 Min 52 Sec
RB41,Schopfloch(b Freudenstadt),Bittelbronn,0 days 00:04:00,1,4 Min 0 Sec
RB41,Schopfloch(b Freudenstadt),Dornstetten,0 days 00:03:00,1,3 Min 0 Sec
RB41,Schwaigern(Württ),Stetten am Heuchelberg,0 days 00:03:00,1,3 Min 0 Sec
RB41,Schwallungen,Wasungen,0 days 00:03:54.782608695,46,3 Min 54 Sec
RB41,Schwallungen,Wernshausen,0 days 00:03:04.897959183,49,3 Min 4 Sec
RB41,Schwalmstadt-Wiera,Neustadt(Kr Marburg),0 days 00:03:00,13,3 Min 0 Sec
RB41,Schwalmstadt-Wiera,Treysa,0 days 00:04:30,12,4 Min 30 Sec
RB41,Schwarzenberg,Huzenbach,0 days 00:03:00,3,3 Min 0 Sec
RB41,Schönebeck Süd,Schönebeck-Bad Salzelmen,0 days 00:03:00,5,3 Min 0 Sec
RB41,Schönebeck(Elbe),Magdeburg-Buckau,0 days 00:10:56.250000,16,10 Min 56 Sec
RB41,Schönebeck(Elbe),Schönebeck Süd,0 days 00:03:24,5,3 Min 24 Sec
RB41,Schönebeck(Elbe),Schönebeck-Bad Salzelmen,0 days 00:05:00,12,5 Min 0 Sec
RB41,Schönebeck-Bad Salzelmen,Eggersdorf,0 days 00:03:07.058823529,17,3 Min 7 Sec
RB41,Schönebeck-Bad Salzelmen,Schönebeck(Elbe),0 days 00:04:26.250000,16,4 Min 26 Sec
RB41,Schönmünzach,Kirschbaumwasen,0 days 00:03:00,1,3 Min 0 Sec
RB41,Seltendorf,Rauenstein(Thür),0 days 00:05:00,37,5 Min 0 Sec
RB41,Simbach(Inn),Julbach,0 days 00:04:55.500000,40,4 Min 55 Sec
RB41,Sonneberg(Thür)Hbf,Sonneberg(Thür)Ost,0 days 00:06:32.571428571,35,6 Min 32 Sec
RB41,Sonneberg(Thür)Hbf,Sonneberg(Thür)West,0 days 00:06:38.918918918,37,6 Min 38 Sec
RB41,Sonneberg(Thür)Nord,Sonneberg(Thür)Ost,0 days 00:03:00,1,3 Min 0 Sec
RB41,Sonneberg(Thür)Nord,"Sonneberg, Hüttengrund",0 days 00:03:00,5,3 Min 0 Sec
RB41,Sonneberg(Thür)Ost,Sonneberg(Thür)Hbf,0 days 00:03:58.235294117,34,3 Min 58 Sec
RB41,Sonneberg(Thür)Ost,Sonneberg(Thür)Nord,0 days 00:03:00,35,3 Min 0 Sec
RB41,Sonneberg(Thür)West,Mengersgereuth-Hämmern Ost,0 days 00:04:56.756756756,37,4 Min 56 Sec
RB41,Sonneberg(Thür)West,Sonneberg(Thür)Hbf,0 days 00:03:49.411764705,34,3 Min 49 Sec
RB41,"Sonneberg, Hüttengrund",Blechhammer(Thür),0 days 00:03:00,30,3 Min 0 Sec
RB41,"Sonneberg, Hüttengrund",Sonneberg(Thür)Nord,0 days 00:03:00,34,3 Min 0 Sec
RB41,Sottrum,Ottersberg(Han),0 days 00:05:07.272727272,33,5 Min 7 Sec
RB41,Sottrum,Rotenburg(Wümme),0 days 00:06:14,30,6 Min 14 Sec
RB41,Sprötze,Buchholz(Nordheide),0 days 00:05:27.567567567,37,5 Min 27 Sec
RB41,Sprötze,Tostedt,0 days 00:06:34.500000,40,6 Min 34 Sec
RB41,Stadtallendorf,Kirchhain(Bz Kassel),0 days 00:06:00,13,6 Min 0 Sec
RB41,Stadtallendorf,Neustadt(Kr Marburg),0 days 00:08:25,12,8 Min 25 Sec
RB41,Staßfurt,Förderstedt,0 days 00:06:18.750000,16,6 Min 18 Sec
RB41,Staßfurt,Neundorf(Anh),0 days 00:04:10.588235294,17,4 Min 10 Sec
RB41,Steinach(Thür),Lauscha(Thür),0 days 00:07:58.285714285,35,7 Min 58 Sec
RB41,Steinach(Thür),Steinach(Thür)Süd,0 days 00:03:00,32,3 Min 0 Sec
RB41,Steinach(Thür)Süd,Blechhammer(Thür),0 days 00:05:00,34,5 Min 0 Sec
RB41,Stetten am Heuchelberg,Gemmingen,0 days 00:04:00,1,4 Min 0 Sec
RB41,Sulzfeld(Baden),Zaisenhausen,0 days 00:03:00,1,3 Min 0 Sec
RB41,Themar,Reurieth,0 days 00:06:58.461538461,39,6 Min 58 Sec
RB41,Themar,Vachdorf,0 days 00:06:09.642857142,56,6 Min 9 Sec
RB41,Tostedt,Lauenbrück,0 days 00:07:17.142857142,35,7 Min 17 Sec
RB41,Tostedt,Sprötze,0 days 00:04:22.702702702,37,4 Min 22 Sec
RB41,Treysa,Schwalmstadt-Wiera,0 days 00:04:09.230769230,13,4 Min 9 Sec
RB41,Treysa,Zimmersrode,0 days 00:11:00,1,11 Min 0 Sec
RB41,Töging(Inn),Mühldorf(Oberbay),0 days 00:07:07.500000,40,7 Min 7 Sec
RB41,Töging(Inn),Neuötting,0 days 00:05:45.365853658,41,5 Min 45 Sec
RB41,Untermaßfeld,Grimmenthal,0 days 00:03:40,24,3 Min 40 Sec
RB41,Untermaßfeld,Meiningen,0 days 00:04:04.615384615,13,4 Min 4 Sec
RB41,Vachdorf,Grimmenthal,0 days 00:06:00,56,6 Min 0 Sec
RB41,Vachdorf,Themar,0 days 00:07:00,61,7 Min 0 Sec
RB41,Veilsdorf,Harras(Thür),0 days 00:04:00,39,4 Min 0 Sec
RB41,Veilsdorf,Hildburghausen,0 days 00:07:01.621621621,37,7 Min 1 Sec
RB41,Walldorf(Werra),Meiningen,0 days 00:04:52.173913043,46,4 Min 52 Sec
RB41,Walldorf(Werra),Wasungen,0 days 00:05:00,49,5 Min 0 Sec
RB41,Wasungen,Schwallungen,0 days 00:03:56.326530612,49,3 Min 56 Sec
RB41,Wasungen,Walldorf(Werra),0 days 00:05:05.217391304,46,5 Min 5 Sec
RB41,Weisenbach,Au im Murgtal,0 days 00:03:00,1,3 Min 0 Sec
RB41,Weisenbach,Hilpertsau,0 days 00:03:00,1,3 Min 0 Sec
RB41,Wernshausen,Breitungen(Werra),0 days 00:07:01.224489795,49,7 Min 1 Sec
RB41,Wernshausen,Schwallungen,0 days 00:05:33.913043478,46,5 Min 33 Sec
RB41,Zaisenhausen,Flehingen,0 days 00:04:00,1,4 Min 0 Sec
RB41,Zimmersrode,Treysa,0 days 00:10:00,1,10 Min 0 Sec
RB42,Altötting,Heiligenstatt(Obb),0 days 00:05:31.500000,40,5 Min 31 Sec
RB42,Altötting,Kastl(Oberbay),0 days 00:06:56.538461538,52,6 Min 56 Sec
RB42,Bad Harzburg,Vienenburg,0 days 00:07:57.391304347,23,7 Min 57 Sec
RB42,Braunschweig Hbf,Wolfenbüttel,0 days 00:08:00,25,8 Min 0 Sec
RB42,Brigachtal Kirchdorf,Marbach West(Villingen-Schwenningen),0 days 00:03:00,9,3 Min 0 Sec
RB42,Brigachtal Klengen,Donaueschingen Grüningen,0 days 00:03:00,27,3 Min 0 Sec
RB42,Bräunlingen Bahnhof,Hüfingen Mitte,0 days 00:03:00,2,3 Min 0 Sec
RB42,Bräunlingen Industriegebiet,Bräunlingen Bahnhof,0 days 00:03:00,25,3 Min 0 Sec
RB42,Bräunlingen Industriegebiet,Hüfingen Mitte,0 days 00:03:00,24,3 Min 0 Sec
RB42,Burghausen,Burgkirchen,0 days 00:09:01.500000,40,9 Min 1 Sec
RB42,Burgkirchen,Burghausen,0 days 00:11:12.692307692,52,11 Min 12 Sec
RB42,Burgkirchen,Gendorf,0 days 00:03:00,36,3 Min 0 Sec
RB42,Börßum,Schladen(Harz),0 days 00:05:00,25,5 Min 0 Sec
RB42,Börßum,Wolfenbüttel,0 days 00:09:07.826086956,23,9 Min 7 Sec
RB42,Deißlingen Mitte,Rottweil,0 days 00:07:11.428571428,21,7 Min 11 Sec
RB42,Deißlingen Mitte,Rottweil Saline,0 days 00:04:40,3,4 Min 40 Sec
RB42,Deißlingen Mitte,Trossingen Bahnhof,0 days 00:04:02.307692307,26,4 Min 2 Sec
RB42,Donaueschingen,Donaueschingen Allmendshofen,0 days 00:06:24,5,6 Min 24 Sec
RB42,Donaueschingen,Donaueschingen Mitte/Siedlung,0 days 00:03:30,4,3 Min 30 Sec
RB42,Donaueschingen Allmendshofen,Donaueschingen,0 days 00:03:00,3,3 Min 0 Sec
RB42,Donaueschingen Allmendshofen,Hüfingen Mitte,0 days 00:03:00,2,3 Min 0 Sec
RB42,Donaueschingen Aufen,Donaueschingen Grüningen,0 days 00:03:00,9,3 Min 0 Sec
RB42,Donaueschingen Aufen,Donaueschingen Mitte/Siedlung,0 days 00:03:00,5,3 Min 0 Sec
RB42,Donaueschingen Grüningen,Brigachtal Klengen,0 days 00:03:00,28,3 Min 0 Sec
RB42,Donaueschingen Grüningen,Donaueschingen Aufen,0 days 00:03:00,25,3 Min 0 Sec
RB42,Donaueschingen Mitte/Siedlung,Donaueschingen,0 days 00:03:00,26,3 Min 0 Sec
RB42,Donaueschingen Mitte/Siedlung,Donaueschingen Aufen,0 days 00:03:00,25,3 Min 0 Sec
RB42,Gendorf,Burgkirchen,0 days 00:03:00,7,3 Min 0 Sec
RB42,Gendorf,Kastl(Oberbay),0 days 00:03:00,17,3 Min 0 Sec
RB42,Heiligenstatt(Obb),Altötting,0 days 00:05:12.692307692,52,5 Min 12 Sec
RB42,Heiligenstatt(Obb),Tüßling,0 days 00:03:19.459459459,37,3 Min 19 Sec
RB42,Hüfingen Mitte,Bräunlingen Industriegebiet,0 days 00:03:00,25,3 Min 0 Sec
RB42,Hüfingen Mitte,Donaueschingen,0 days 00:04:00,1,4 Min 0 Sec
RB42,Hüfingen Mitte,Donaueschingen Allmendshofen,0 days 00:03:00,21,3 Min 0 Sec
RB42,Kastl(Oberbay),Altötting,0 days 00:05:46.500000,40,5 Min 46 Sec
RB42,Kastl(Oberbay),Gendorf,0 days 00:06:40.434782608,46,6 Min 40 Sec
RB42,Marbach Ost (Villingen-Schwenningen),Villingen(Schwarzw),0 days 00:04:53.076923076,26,4 Min 53 Sec
RB42,Marbach Ost (Villingen-Schwenningen),Villingen-Schwenningen Eisstadion,0 days 00:04:00,1,4 Min 0 Sec
RB42,Marbach Ost (Villingen-Schwenningen),Zollhaus(Villingen-Schwenningen),0 days 00:03:00,22,3 Min 0 Sec
RB42,Marbach West(Villingen-Schwenningen),Brigachtal Kirchdorf,0 days 00:03:00,24,3 Min 0 Sec
RB42,Marbach West(Villingen-Schwenningen),Villingen(Schwarzw),0 days 00:04:25.714285714,28,4 Min 25 Sec
RB42,Mühldorf(Oberbay),Tüßling,0 days 00:05:10.384615384,52,5 Min 10 Sec
RB42,Rottweil,Deißlingen Mitte,0 days 00:06:09.230769230,26,6 Min 9 Sec
RB42,Rottweil Saline,Rottweil,0 days 00:04:00,3,4 Min 0 Sec
RB42,Schladen(Harz),Börßum,0 days 00:04:07.826086956,23,4 Min 7 Sec
RB42,Schladen(Harz),Vienenburg,0 days 00:10:00,25,10 Min 0 Sec
RB42,Schwenningen(Neckar),Villingen-Schwenningen Eisstadion,0 days 00:03:00,2,3 Min 0 Sec
RB42,Schwenningen(Neckar),Villingen-Schwenningen Hammerstatt,0 days 00:04:00,3,4 Min 0 Sec
RB42,Schwenningen(Neckar),Zollhaus(Villingen-Schwenningen),0 days 00:04:00,1,4 Min 0 Sec
RB42,Trossingen Bahnhof,Deißlingen Mitte,0 days 00:05:30,24,5 Min 30 Sec
RB42,Trossingen Bahnhof,Villingen-Schwenningen Hammerstatt,0 days 00:05:02.307692307,26,5 Min 2 Sec
RB42,Tüßling,Heiligenstatt(Obb),0 days 00:03:01.224489795,49,3 Min 1 Sec
RB42,Tüßling,Mühldorf(Oberbay),0 days 00:07:21,40,7 Min 21 Sec
RB42,Vienenburg,Bad Harzburg,0 days 00:14:00,25,14 Min 0 Sec
RB42,Vienenburg,Schladen(Harz),0 days 00:18:33.913043478,23,18 Min 33 Sec
RB42,Villingen(Schwarzw),Marbach Ost (Villingen-Schwenningen),0 days 00:08:27.272727272,22,8 Min 27 Sec
RB42,Villingen(Schwarzw),Marbach West(Villingen-Schwenningen),0 days 00:06:11.111111111,27,6 Min 11 Sec
RB42,Villingen-Schwenningen Eisstadion,Schwenningen(Neckar),0 days 00:03:00,3,3 Min 0 Sec
RB42,Villingen-Schwenningen Eisstadion,Zollhaus(Villingen-Schwenningen),0 days 00:03:00,4,3 Min 0 Sec
RB42,Villingen-Schwenningen Hammerstatt,Trossingen Bahnhof,0 days 00:05:37.500000,24,5 Min 37 Sec
RB42,Wolfenbüttel,Braunschweig Hbf,0 days 00:09:54.782608695,23,9 Min 54 Sec
RB42,Wolfenbüttel,Börßum,0 days 00:10:00,25,10 Min 0 Sec
RB42,Zollhaus(Villingen-Schwenningen),Marbach Ost (Villingen-Schwenningen),0 days 00:03:00,26,3 Min 0 Sec
RB42,Zollhaus(Villingen-Schwenningen),Villingen-Schwenningen Eisstadion,0 days 00:03:00,5,3 Min 0 Sec
RB42a,Trossingen Bahnhof,Trossingen Stadt,0 days 00:05:10.714285714,28,5 Min 10 Sec
RB42a,Trossingen Stadt,Trossingen Bahnhof,0 days 00:05:06.428571428,28,5 Min 6 Sec
RB43,Aldingen(b Spaichingen),Rottweil Neufra,0 days 00:05:22.222222222,27,5 Min 22 Sec
RB43,Aldingen(b Spaichingen),Spaichingen,0 days 00:04:00,1,4 Min 0 Sec
RB43,Aldingen(b Spaichingen),Spaichingen Mitte,0 days 00:03:50.400000,25,3 Min 50 Sec
RB43,Altersbach,Schmalkalden-Fachhochschule,0 days 00:09:06.315789473,19,9 Min 6 Sec
RB43,Altersbach,Steinbach-Hallenberg,0 days 00:03:00,16,3 Min 0 Sec
RB43,Auehütte,Schmalkalden,0 days 00:03:00,19,3 Min 0 Sec
RB43,Balgheim,Rietheim(Württ),0 days 00:03:10.714285714,28,3 Min 10 Sec
RB43,Balgheim,Spaichingen,0 days 00:03:00,29,3 Min 0 Sec
RB43,Benshausen,Viernau,0 days 00:04:56.842105263,19,4 Min 56 Sec
RB43,Benshausen,Zella-Mehlis West,0 days 00:04:56.470588235,17,4 Min 56 Sec
RB43,Beutersitz,Schönborn(Doberl),0 days 00:06:00,10,6 Min 0 Sec
RB43,Beutersitz,Uebigau,0 days 00:04:00,9,4 Min 0 Sec
RB43,Beyendorf,Dodendorf,0 days 00:03:00,13,3 Min 0 Sec
RB43,Beyendorf,Magdeburg SKET Industriepark,0 days 00:04:00,14,4 Min 0 Sec
RB43,Blumberg-Riedöschingen,Blumberg-Zollhaus,0 days 00:05:00,6,5 Min 0 Sec
RB43,Blumberg-Riedöschingen,Geisingen-Leipferdingen,0 days 00:04:00,7,4 Min 0 Sec
RB43,Blumberg-Zollhaus,Blumberg-Riedöschingen,0 days 00:04:00,7,4 Min 0 Sec
RB43,Braunschweig Hbf,Wolfenbüttel,0 days 00:08:00,20,8 Min 0 Sec
RB43,Börßum,Schladen(Harz),0 days 00:05:00,20,5 Min 0 Sec
RB43,Börßum,Wolfenbüttel,0 days 00:09:05,24,9 Min 5 Sec
RB43,Calau(Nl),Gollmitz(Niederlausitz),0 days 00:07:00,9,7 Min 0 Sec
RB43,Calau(Nl),Kolkwitz Süd,0 days 00:12:00,10,12 Min 0 Sec
RB43,Castrop-Rauxel Süd,Castrop-Rauxel-Merklinde,0 days 00:04:00,68,4 Min 0 Sec
RB43,Castrop-Rauxel Süd,Herne-Börnig,0 days 00:03:00,66,3 Min 0 Sec
RB43,Castrop-Rauxel-Merklinde,Castrop-Rauxel Süd,0 days 00:04:00,66,4 Min 0 Sec
RB43,Coschen,Guben,0 days 00:06:00,12,6 Min 0 Sec
RB43,Coschen,Wellmitz,0 days 00:04:04.285714285,14,4 Min 4 Sec
RB43,Cottbus Hbf,Cottbus-Sandow,0 days 00:06:04.285714285,14,6 Min 4 Sec
RB43,Cottbus Hbf,Kolkwitz Süd,0 days 00:11:00,9,11 Min 0 Sec
RB43,Cottbus-Merzdorf,Cottbus-Sandow,0 days 00:03:00,12,3 Min 0 Sec
RB43,Cottbus-Merzdorf,Cottbus-Willmersdorf Nord,0 days 00:04:00,14,4 Min 0 Sec
RB43,Cottbus-Sandow,Cottbus Hbf,0 days 00:04:10,12,4 Min 10 Sec
RB43,Cottbus-Sandow,Cottbus-Merzdorf,0 days 00:03:00,13,3 Min 0 Sec
RB43,Cottbus-Willmersdorf Nord,Cottbus-Merzdorf,0 days 00:04:00,12,4 Min 0 Sec
RB43,Cottbus-Willmersdorf Nord,Teichland,0 days 00:03:04.285714285,14,3 Min 4 Sec
RB43,Doberlug-Kirchhain,Finsterwalde(Niederlausitz),0 days 00:07:06,10,7 Min 6 Sec
RB43,Doberlug-Kirchhain,Schönborn(Doberl),0 days 00:05:00,9,5 Min 0 Sec
RB43,Dodendorf,Beyendorf,0 days 00:04:00,14,4 Min 0 Sec
RB43,Dodendorf,Osterweddingen,0 days 00:05:17.142857142,14,5 Min 17 Sec
RB43,Donaueschingen,Geisingen,0 days 00:08:00,3,8 Min 0 Sec
RB43,Dorsten,Feldhausen,0 days 00:04:00,59,4 Min 0 Sec
RB43,Dortmund Hbf,Dortmund-Huckarde Nord,0 days 00:04:00,19,4 Min 0 Sec
RB43,Dortmund-Bövinghausen,Dortmund-Lütgendortmund Nord,0 days 00:03:00,45,3 Min 0 Sec
RB43,Dortmund-Huckarde Nord,Dortmund Hbf,0 days 00:06:00,21,6 Min 0 Sec
RB43,Dortmund-Huckarde Nord,Dortmund-Rahm,0 days 00:03:00,19,3 Min 0 Sec
RB43,Dortmund-Lütgendortmund Nord,Dortmund-Bövinghausen,0 days 00:03:00,43,3 Min 0 Sec
RB43,Dortmund-Lütgendortmund Nord,Dortmund-Marten,0 days 00:03:00,45,3 Min 0 Sec
RB43,Dortmund-Marten,Dortmund-Lütgendortmund Nord,0 days 00:03:00,43,3 Min 0 Sec
RB43,Dortmund-Marten,Dortmund-Rahm,0 days 00:03:00,21,3 Min 0 Sec
RB43,Dortmund-Rahm,Dortmund-Huckarde Nord,0 days 00:03:00,21,3 Min 0 Sec
RB43,Dortmund-Rahm,Dortmund-Marten,0 days 00:04:00,19,4 Min 0 Sec
RB43,Eisenhüttenstadt,Neuzelle,0 days 00:06:10,12,6 Min 10 Sec
RB43,Eisenhüttenstadt,Ziltendorf,0 days 00:06:00,14,6 Min 0 Sec
RB43,Falkenberg(Elster),Uebigau,0 days 00:04:18,10,4 Min 18 Sec
RB43,Feldhausen,Dorsten,0 days 00:07:00,60,7 Min 0 Sec
RB43,Feldhausen,Gladbeck-Zweckel,0 days 00:03:00,59,3 Min 0 Sec
RB43,Finkenheerd,Kraftwerk Finkenheerd,0 days 00:03:00,1,3 Min 0 Sec
RB43,Finkenheerd,Wiesenau,0 days 00:03:00,11,3 Min 0 Sec
RB43,Finsterwalde(Niederlausitz),Doberlug-Kirchhain,0 days 00:08:00,9,8 Min 0 Sec
RB43,Finsterwalde(Niederlausitz),Gollmitz(Niederlausitz),0 days 00:10:00,10,10 Min 0 Sec
RB43,Frankfurt(Oder),Kraftwerk Finkenheerd,0 days 00:06:05,12,6 Min 5 Sec
RB43,Geisingen,Donaueschingen,0 days 00:10:00,1,10 Min 0 Sec
RB43,Geisingen,Immendingen Zimmern,0 days 00:04:00,3,4 Min 0 Sec
RB43,Geisingen-Aulfingen,Geisingen-Kirchen,0 days 00:03:00,9,3 Min 0 Sec
RB43,Geisingen-Aulfingen,Geisingen-Leipferdingen,0 days 00:04:00,12,4 Min 0 Sec
RB43,Geisingen-Hausen,Immendingen Zimmern,0 days 00:05:00,9,5 Min 0 Sec
RB43,Geisingen-Leipferdingen,Blumberg-Riedöschingen,0 days 00:04:00,6,4 Min 0 Sec
RB43,Geisingen-Leipferdingen,Blumberg-Zollhaus,0 days 00:08:00,1,8 Min 0 Sec
RB43,Geisingen-Leipferdingen,Geisingen-Aulfingen,0 days 00:03:00,7,3 Min 0 Sec
RB43,Geisingen-Leipferdingen,Immendingen,0 days 00:09:00,3,9 Min 0 Sec
RB43,Gelsenkirchen Zoo,Gelsenkirchen-Buer Süd,0 days 00:07:00,60,7 Min 0 Sec
RB43,Gelsenkirchen Zoo,Herne-Wanne-Eickel Hbf,0 days 00:09:00,59,9 Min 0 Sec
RB43,Gelsenkirchen-Buer Süd,Gelsenkirchen Zoo,0 days 00:07:00,59,7 Min 0 Sec
RB43,Gelsenkirchen-Buer Süd,"Ostbahnhof, Gladbeck",0 days 00:04:00,60,4 Min 0 Sec
RB43,Gladbeck-Zweckel,Feldhausen,0 days 00:03:00,60,3 Min 0 Sec
RB43,Gladbeck-Zweckel,"Ostbahnhof, Gladbeck",0 days 00:03:00,59,3 Min 0 Sec
RB43,Gollmitz(Niederlausitz),Calau(Nl),0 days 00:07:06,10,7 Min 6 Sec
RB43,Gollmitz(Niederlausitz),Finsterwalde(Niederlausitz),0 days 00:09:00,9,9 Min 0 Sec
RB43,Goslar,Oker,0 days 00:04:00,24,4 Min 0 Sec
RB43,Guben,Coschen,0 days 00:06:55.714285714,14,6 Min 55 Sec
RB43,Guben,Kerkwitz,0 days 00:07:00,12,7 Min 0 Sec
RB43,Hadmersleben,Langenweddingen,0 days 00:12:00,14,12 Min 0 Sec
RB43,Hadmersleben,Oschersleben(Bode),0 days 00:05:55.714285714,14,5 Min 55 Sec
RB43,Herne,Herne-Börnig,0 days 00:06:58.208955223,67,6 Min 58 Sec
RB43,Herne,Herne-Wanne-Eickel Hbf,0 days 00:06:59.032258064,62,6 Min 59 Sec
RB43,Herne-Börnig,Castrop-Rauxel Süd,0 days 00:04:00,68,4 Min 0 Sec
RB43,Herne-Börnig,Herne,0 days 00:08:00,64,8 Min 0 Sec
RB43,Herne-Börnig,Herne-Wanne-Eickel Hbf,0 days 00:15:00,2,15 Min 0 Sec
RB43,Herne-Wanne-Eickel Hbf,Gelsenkirchen Zoo,0 days 00:12:35,60,12 Min 35 Sec
RB43,Herne-Wanne-Eickel Hbf,Herne,0 days 00:08:20.597014925,67,8 Min 20 Sec
RB43,Herne-Wanne-Eickel Hbf,Herne-Börnig,0 days 00:12:00,1,12 Min 0 Sec
RB43,Immendingen,Geisingen,0 days 00:03:00,1,3 Min 0 Sec
RB43,Immendingen,Geisingen-Hausen,0 days 00:09:00,1,9 Min 0 Sec
RB43,Immendingen,Immendingen Mitte,0 days 00:06:00,2,6 Min 0 Sec
RB43,Immendingen,Immendingen Zimmern,0 days 00:04:00,2,4 Min 0 Sec
RB43,Immendingen Mitte,Möhringen Rathaus,0 days 00:04:00,23,4 Min 0 Sec
RB43,Immendingen Zimmern,Geisingen-Hausen,0 days 00:04:54.545454545,11,4 Min 54 Sec
RB43,Immendingen Zimmern,Immendingen,0 days 00:03:00,1,3 Min 0 Sec
RB43,Jänschwalde,Jänschwalde Ost,0 days 00:03:04.285714285,14,3 Min 4 Sec
RB43,Jänschwalde,Peitz Ost,0 days 00:03:00,12,3 Min 0 Sec
RB43,Jänschwalde Ost,Jänschwalde,0 days 00:03:10,12,3 Min 10 Sec
RB43,Jänschwalde Ost,Kerkwitz,0 days 00:05:55.714285714,14,5 Min 55 Sec
RB43,Kerkwitz,Guben,0 days 00:06:04.285714285,14,6 Min 4 Sec
RB43,Kerkwitz,Jänschwalde Ost,0 days 00:05:55,12,5 Min 55 Sec
RB43,Kolkwitz Süd,Calau(Nl),0 days 00:12:00,9,12 Min 0 Sec
RB43,Kolkwitz Süd,Cottbus Hbf,0 days 00:06:06,10,6 Min 6 Sec
RB43,Kraftwerk Finkenheerd,Finkenheerd,0 days 00:03:00,1,3 Min 0 Sec
RB43,Kraftwerk Finkenheerd,Frankfurt(Oder),0 days 00:07:55.714285714,14,7 Min 55 Sec
RB43,Langenweddingen,Hadmersleben,0 days 00:12:00,14,12 Min 0 Sec
RB43,Langenweddingen,Osterweddingen,0 days 00:03:00,14,3 Min 0 Sec
RB43,Magdeburg Hbf,Magdeburg-Buckau,0 days 00:03:55.384615384,13,3 Min 55 Sec
RB43,Magdeburg SKET Industriepark,Beyendorf,0 days 00:04:00,14,4 Min 0 Sec
RB43,Magdeburg-Buckau,Magdeburg Hbf,0 days 00:06:42.857142857,14,6 Min 42 Sec
